signature_id,length,conservation,divergence,fraction_nontarget_hit,score
0-CM002100.1-123990:124735,745,0.9998,0.0226,0.1000,1.0224
0-CM002100.1-992611:994686,2075,0.9965,0.0375,1.0000,1.0340
0-CM002100.1-1752229:1755412,3183,0.9951,0.0387,1.0000,1.0338
0-CM002100.1-2081453:2089690,8237,0.9852,0.0484,1.0000,1.0336
0-CM002100.1-534548:537392,2844,0.9899,0.0434,1.0000,1.0333
0-CM002100.1-428101:428305,204,0.9981,0.0142,0.1000,1.0123
0-CM002100.1-72851:80843,7992,0.9860,0.0471,1.0000,1.0331
0-CM002100.1-2867520:2869237,1717,0.9899,0.0429,0.9500,1.0327
0-CM002100.1-2247216:2248179,963,0.9902,0.0404,0.2500,1.0306
0-CM002100.1-2603928:2605255,1327,0.9907,0.0420,1.0000,1.0327
0-CM002100.1-94562:96854,2292,0.9952,0.0366,0.3000,1.0318
0-CM002100.1-4227632:4227887,255,0.9913,0.0094,0.2500,1.0007
0-CM002100.1-1448383:1448701,318,0.9903,0.0079,0.1000,0.9981
0-CM002100.1-1035295:1036029,734,0.9969,0.0355,1.0000,1.0324
0-CM002100.1-3526646:3536674,10028,0.9830,0.0491,1.0000,1.0321
0-CM002100.1-1421024:1422753,1729,0.9915,0.0406,1.0000,1.0321
0-CM002100.1-3133160:3133848,688,0.9945,0.0376,1.0000,1.0320
0-CM002100.1-3986814:3991550,4736,0.9905,0.0411,1.0000,1.0316
0-CM002100.1-999560:1003885,4325,0.9882,0.0434,1.0000,1.0316
0-CM002100.1-2370212:2370614,402,0.9925,0.0368,0.7000,1.0293
0-CM002100.1-537707:538369,662,0.9954,0.0227,0.1000,1.0181
0-CM002100.1-580226:581345,1119,0.9944,0.0366,1.0000,1.0310
0-CM002100.1-2156840:2162721,5881,0.9847,0.0463,1.0000,1.0310
0-CM002100.1-2527798:2528750,952,0.9941,0.0369,1.0000,1.0310
0-CM002100.1-170135:172142,2007,0.9963,0.0346,1.0000,1.0309
0-CM002100.1-2988595:2996020,7425,0.9236,0.1070,1.0000,1.0306
0-CM002100.1-4280195:4283394,3199,0.9923,0.0383,1.0000,1.0306
0-CM002100.1-1758063:1762510,4447,0.9854,0.0452,1.0000,1.0306
0-CM002100.1-3993360:3994927,1567,0.9919,0.0384,1.0000,1.0304
0-CM002100.1-1241811:1244747,2936,0.9886,0.0417,1.0000,1.0304
0-CM002100.1-642129:643752,1623,0.9908,0.0395,1.0000,1.0303
0-CM002100.1-2056464:2058282,1818,0.9903,0.0397,1.0000,1.0299
0-CM002100.1-2046863:2047165,302,0.9992,0.0209,0.1000,1.0200
2-KK309379.1-2200:9891,7691,0.9818,0.0473,1.0000,1.0291
0-CM002100.1-712095:714785,2690,0.9880,0.0405,1.0000,1.0285
0-CM002100.1-889696:891233,1537,0.9945,0.0304,0.1500,1.0249
0-CM002100.1-584527:585773,1246,0.9999,0.0232,0.4000,1.0231
0-CM002100.1-1168429:1168673,244,0.9999,0.0092,0.0500,1.0092
0-CM002100.1-4354317:4354830,513,0.9999,0.0201,0.2000,1.0200
0-CM002100.1-3965849:3966355,506,0.9998,0.0228,0.1000,1.0226
1-AWPL01000046.1-168:5281,5113,0.9903,0.0338,0.9000,1.0241
0-CM002100.1-72188:72564,376,0.9995,0.0000,0.0000,0.9995
0-CM002100.1-427021:427680,659,0.9999,0.0267,0.1000,1.0266
0-CM002100.1-2816447:2826213,9766,0.9454,0.0822,1.0000,1.0276
0-CM002100.1-3973130:3975050,1920,0.9968,0.0307,1.0000,1.0275
0-CM002100.1-2534460:2535451,991,1.0000,0.0256,0.1000,1.0256
0-CM002100.1-2946233:2951340,5107,0.9723,0.0550,1.0000,1.0272
0-CM002100.1-4049897:4051534,1637,0.9963,0.0275,0.1000,1.0238
0-CM002100.1-2251111:2261982,10871,0.9909,0.0359,1.0000,1.0268
0-CM002100.1-1717603:1718024,421,0.9747,0.0464,0.2000,1.0211
0-CM002100.1-1095708:1096538,830,0.9965,0.0296,1.0000,1.0262
0-CM002100.1-3425699:3429326,3627,0.9833,0.0428,1.0000,1.0262
0-CM002100.1-1697058:1697310,252,0.9993,0.0089,0.0500,1.0082
0-CM002100.1-228399:229075,676,0.9998,0.0193,0.1000,1.0191
0-CM002100.1-1070450:1070679,229,0.9993,0.0000,0.0000,0.9993
0-CM002100.1-1710705:1710983,278,1.0000,0.0000,0.0000,1.0000
0-CM002100.1-2080305:2081414,1109,0.9965,0.0287,1.0000,1.0252
0-CM002100.1-2173406:2176630,3224,0.9875,0.0377,1.0000,1.0252
0-CM002100.1-1232670:1233113,443,0.9999,0.0181,0.1000,1.0180
0-CM002100.1-3806920:3807483,563,0.9993,0.0223,0.1000,1.0216
0-CM002100.1-1154288:1157609,3321,0.9937,0.0301,0.9000,1.0238
0-CM002100.1-3648074:3653790,5716,0.9911,0.0336,1.0000,1.0247
0-CM002100.1-108877:112770,3893,0.9922,0.0257,0.1500,1.0179
0-CM002100.1-1959148:1960327,1179,0.9998,0.0190,0.1500,1.0188
0-CM002100.1-429959:431145,1186,0.9959,0.0254,0.1000,1.0214
0-CM002100.1-2605523:2606812,1289,0.9998,0.0212,0.1000,1.0210
0-CM002100.1-989885:992415,2530,0.9935,0.0301,0.9500,1.0236
0-CM002100.1-3433700:3443766,10066,0.9843,0.0390,1.0000,1.0234
0-CM002100.1-1309490:1311060,1570,0.9993,0.0237,0.8000,1.0230
0-CM002100.1-3965419:3965627,208,0.9999,0.0099,0.1000,1.0098
0-CM002100.1-3183844:3184447,603,0.9971,0.0260,1.0000,1.0231
0-CM002100.1-3460062:3460899,837,0.9930,0.0212,0.1000,1.0142
0-CM002100.1-1311462:1312172,710,0.9968,0.0251,1.0000,1.0220
0-CM002100.1-2384643:2387678,3035,0.9909,0.0308,1.0000,1.0217
0-CM002100.1-453705:454587,882,0.9996,0.0197,0.1000,1.0193
0-CM002100.1-3810663:3811177,514,0.9973,0.0070,0.1000,1.0044
0-CM002100.1-2099756:2109336,9580,0.9853,0.0360,1.0000,1.0213
0-CM002100.1-1649216:1651239,2023,0.9999,0.0214,1.0000,1.0212
0-CM002100.1-1041131:1051253,10122,0.9813,0.0398,1.0000,1.0211
0-CM002100.1-1446592:1448020,1428,0.9994,0.0187,0.1000,1.0181
0-CM002100.1-1016666:1022388,5722,0.9847,0.0363,1.0000,1.0209
0-CM002100.1-4336449:4345273,8824,0.9839,0.0370,1.0000,1.0209
0-CM002100.1-2551822:2553424,1602,0.9984,0.0216,0.7500,1.0200
0-CM002100.1-1658713:1659867,1154,0.9901,0.0275,0.4000,1.0175
2-KK309417.1-2218:5057,2839,0.9922,0.0278,1.0000,1.0200
0-CM002100.1-2343929:2347765,3836,0.9783,0.0416,1.0000,1.0199
0-CM002100.1-3892936:3897400,4464,0.9772,0.0423,1.0000,1.0195
0-CM002100.1-2244642:2247194,2552,0.9924,0.0270,1.0000,1.0195
0-CM002100.1-2243336:2244473,1137,0.9931,0.0225,0.1500,1.0156
0-CM002100.1-2269050:2269312,262,0.9960,0.0004,0.0500,0.9964
0-CM002100.1-4345858:4347480,1622,0.9966,0.0178,0.1000,1.0144
0-CM002100.1-98808:105100,6292,0.9892,0.0293,1.0000,1.0186
0-CM002100.1-801843:803145,1302,0.9906,0.0279,1.0000,1.0185
0-CM002100.1-4049116:4049797,681,0.9971,0.0203,0.1000,1.0174
0-CM002100.1-4123070:4124882,1812,0.9940,0.0234,0.9500,1.0174
0-CM002100.1-475338:476579,1241,0.9932,0.0227,0.7000,1.0158
0-CM002100.1-4347696:4349665,1969,0.9922,0.0255,1.0000,1.0177
0-CM002100.1-1371622:1372000,378,0.9983,0.0000,0.0000,0.9983
0-CM002100.1-4384379:4386319,1940,0.9894,0.0274,0.8500,1.0168
0-CM002100.1-3102513:3104424,1911,0.9932,0.0197,0.1000,1.0128
0-CM002100.1-1076402:1077218,816,0.9934,0.0225,1.0000,1.0158
0-CM002100.1-2759875:2762189,2314,0.9935,0.0222,1.0000,1.0158
0-CM002100.1-425635:426555,920,0.9907,0.0213,0.1000,1.0120
0-CM002100.1-832552:833093,541,0.9916,0.0150,0.1000,1.0066
0-CM002100.1-1816969:1817325,356,0.9980,0.0138,0.1000,1.0118
0-CM002100.1-2959894:2967797,7903,0.9814,0.0341,1.0000,1.0155
0-CM002100.1-1079312:1079731,419,0.9939,0.0000,0.0000,0.9939
0-CM002100.1-3555753:3556174,421,0.9915,0.0238,1.0000,1.0153
0-CM002100.1-897830:898543,713,0.9955,0.0157,0.1000,1.0112
0-CM002100.1-451490:453653,2163,0.9961,0.0158,0.1000,1.0119
0-CM002100.1-4183320:4185898,2578,0.9934,0.0197,0.6500,1.0131
0-CM002100.1-2273860:2285018,11158,0.9895,0.0246,1.0000,1.0141
0-CM002100.1-3029442:3029903,461,0.9978,0.0080,0.1500,1.0058
0-CM002100.1-1945439:1951338,5899,0.9667,0.0465,1.0000,1.0132
0-CM002100.1-1471618:1474817,3199,0.9077,0.1055,1.0000,1.0132
0-CM002100.1-227095:228246,1151,0.9953,0.0154,0.1000,1.0106
0-CM002100.1-107346:107622,276,0.9999,0.0114,0.1000,1.0113
0-CM002100.1-3547396:3547791,395,0.9954,0.0148,0.2000,1.0102
0-CM002100.1-1711285:1712108,823,0.9975,0.0115,0.0500,1.0090
0-CM002100.1-249297:258384,9087,0.9764,0.0356,1.0000,1.0120
0-CM002100.1-3473944:3476444,2500,0.9898,0.0211,0.9500,1.0109
0-CM002100.1-2540986:2545251,4265,0.9882,0.0232,1.0000,1.0113
0-CM002100.1-2363643:2364711,1068,0.9999,0.0000,0.0000,0.9999
0-CM002100.1-4350251:4354132,3881,0.9892,0.0203,0.2000,1.0094
0-CM002100.1-1374299:1374764,465,0.9983,0.0000,0.0000,0.9983
0-CM002100.1-1312398:1317945,5547,0.9542,0.0561,1.0000,1.0103
0-CM002100.1-3488580:3488827,247,0.9999,0.0000,0.0000,0.9999
2-KK309393.1-22597:33356,10759,0.9825,0.0273,1.0000,1.0098
0-CM002100.1-2183412:2185673,2261,0.9630,0.0462,1.0000,1.0091
0-CM002100.1-4191075:4192275,1200,0.9849,0.0200,0.1000,1.0050
0-CM002100.1-1218597:1218931,334,0.9916,0.0037,0.0500,0.9953
0-CM002100.1-3815687:3825856,10169,0.9781,0.0306,1.0000,1.0088
0-CM002100.1-3305012:3314659,9647,0.9855,0.0232,1.0000,1.0087
0-CM002100.1-2228356:2232473,4117,0.9543,0.0540,1.0000,1.0083
0-CM002100.1-157647:157890,243,0.9976,0.0076,0.1000,1.0052
2-KK309400.1-61245:67688,6443,0.9706,0.0374,1.0000,1.0080
0-CM002100.1-2539781:2540055,274,0.9966,0.0000,0.0000,0.9966
0-CM002100.1-2578086:2578530,444,0.9978,0.0000,0.0000,0.9978
0-CM002100.1-715551:722220,6669,0.9834,0.0239,1.0000,1.0074
0-CM002100.1-107756:108794,1038,0.9935,0.0098,0.1000,1.0033
0-CM002100.1-3075723:3085765,10042,0.9625,0.0448,1.0000,1.0073
0-CM002100.1-2724352:2733895,9543,0.9116,0.0956,1.0000,1.0072
0-CM002100.1-1031544:1032486,942,0.9999,0.0028,0.1000,1.0026
0-CM002100.1-3191529:3192842,1313,0.9850,0.0176,0.1500,1.0027
0-CM002100.1-2170852:2171663,811,0.9998,0.0065,0.1000,1.0063
0-CM002100.1-2200592:2201091,499,0.9934,0.0000,0.0000,0.9934
1-AWPL01000048.1-199929:202374,2445,0.9844,0.0212,0.6000,1.0056
0-CM002100.1-3748927:3749452,525,0.9956,0.0000,0.0000,0.9956
0-CM002100.1-88253:93012,4759,0.9808,0.0257,1.0000,1.0064
0-CM002100.1-3446055:3455233,9178,0.9792,0.0272,1.0000,1.0064
0-CM002100.1-2951573:2958269,6696,0.9895,0.0167,1.0000,1.0063
0-CM002100.1-3784886:3791279,6393,0.9824,0.0239,1.0000,1.0062
0-CM002100.1-3091794:3093960,2166,0.9898,0.0163,1.0000,1.0061
0-CM002100.1-36982:37288,306,0.9998,0.0000,0.0000,0.9998
0-CM002100.1-2206988:2210820,3832,0.9911,0.0130,0.8500,1.0040
0-CM002100.1-4193095:4193873,778,0.9912,0.0120,0.1000,1.0033
0-CM002100.1-3042212:3047812,5600,0.9802,0.0249,1.0000,1.0051
0-CM002100.1-3110814:3111521,707,0.9909,0.0104,0.2000,1.0013
0-CM002100.1-1023002:1031497,8495,0.9830,0.0218,1.0000,1.0048
0-CM002100.1-428562:429399,837,0.9770,0.0198,0.1000,0.9968
0-CM002100.1-671412:674675,3263,0.9839,0.0203,1.0000,1.0042
0-CM002100.1-1218972:1219358,386,0.9973,0.0000,0.0000,0.9973
0-CM002100.1-2582767:2584500,1733,0.9917,0.0103,0.3500,1.0020
0-CM002100.1-39271:40376,1105,0.9992,0.0031,0.2500,1.0022
0-CM002100.1-2538847:2539566,719,1.0000,0.0000,0.0000,1.0000
0-CM002100.1-365055:368028,2973,0.9860,0.0166,0.9000,1.0027
0-CM002100.1-1104723:1106872,2149,0.9915,0.0096,0.7000,1.0011
0-CM002100.1-699677:702948,3271,0.9863,0.0169,1.0000,1.0031
0-CM002100.1-1591630:1592098,468,0.9978,0.0042,0.9000,1.0020
0-CM002100.1-449715:451309,1594,0.9876,0.0122,0.1000,0.9998
0-CM002100.1-27244:27600,356,0.9988,0.0000,0.0000,0.9988
0-CM002100.1-2203152:2203596,444,0.9889,0.0088,0.1000,0.9977
0-CM002100.1-399610:402468,2858,0.9139,0.0884,1.0000,1.0023
0-CM002100.1-4028207:4028452,245,0.9908,0.0076,0.1000,0.9984
0-CM002100.1-3112096:3112812,716,0.9862,0.0082,0.1500,0.9943
0-CM002100.1-2863178:2864692,1514,0.9974,0.0000,0.0000,0.9974
0-CM002100.1-2009727:2010658,931,0.9998,0.0000,0.0000,0.9998
0-CM002100.1-410708:421609,10901,0.9817,0.0201,1.0000,1.0018
0-CM002100.1-4167752:4177820,10068,0.9806,0.0212,1.0000,1.0018
0-CM002100.1-2619527:2620275,748,0.9945,0.0070,1.0000,1.0015
0-CM002100.1-232047:232953,906,0.9971,0.0000,0.0000,0.9971
0-CM002100.1-393350:395223,1873,0.9934,0.0041,0.2000,0.9975
0-CM002100.1-1897525:1898503,978,0.9911,0.0074,0.1000,0.9985
0-CM002100.1-1618400:1618903,503,0.9928,0.0000,0.0000,0.9928
1-AWPL01000025.1-3084:4045,961,0.9919,0.0006,0.0500,0.9925
0-CM002100.1-3793641:3794603,962,0.9905,0.0083,0.6000,0.9988
0-CM002100.1-2978481:2979610,1129,0.9901,0.0062,0.1000,0.9963
0-CM002100.1-935578:936745,1167,0.9941,0.0000,0.0000,0.9941
0-CM002100.1-1815841:1816337,496,0.9932,0.0000,0.0000,0.9932
0-CM002100.1-2882365:2884489,2124,0.9963,0.0015,0.1500,0.9978
0-CM002100.1-395371:396283,912,0.9951,0.0000,0.0000,0.9951
2-KK309411.1-15660:16870,1210,0.9969,0.0000,0.0000,0.9969
0-CM002100.1-4356217:4361917,5700,0.9671,0.0317,1.0000,0.9988
0-CM002100.1-2581126:2582276,1150,0.9879,0.0108,1.0000,0.9987
0-CM002100.1-3124784:3126065,1281,0.9943,0.0000,0.0000,0.9943
0-CM002100.1-3464007:3464375,368,0.9984,0.0000,0.0000,0.9984
0-CM002100.1-2234451:2237838,3387,0.9895,0.0073,0.6500,0.9968
0-CM002100.1-2232814:2233808,994,0.9949,0.0014,0.6000,0.9963
0-CM002100.1-3126188:3129631,3443,0.9956,0.0014,0.5000,0.9970
0-CM002100.1-2269493:2270677,1184,0.9879,0.0091,0.2500,0.9971
0-CM002100.1-3890752:3892321,1569,0.9916,0.0000,0.0000,0.9916
0-CM002100.1-1107070:1108678,1608,0.9968,0.0000,0.0000,0.9968
0-CM002100.1-3485829:3486961,1132,0.9920,0.0004,0.0500,0.9924
0-CM002100.1-2865932:2866697,765,0.9936,0.0000,0.0000,0.9936
0-CM002100.1-4194489:4195590,1101,0.9920,0.0019,0.0500,0.9939
0-CM002100.1-64520:66383,1863,0.9941,0.0000,0.0000,0.9941
0-CM002100.1-2866921:2867321,400,0.9929,0.0000,0.0000,0.9929
0-CM002100.1-4211520:4211756,236,0.9914,0.0000,0.0000,0.9914
0-CM002100.1-2203760:2206845,3085,0.9895,0.0058,0.7000,0.9953
0-CM002100.1-1175401:1178447,3046,0.9887,0.0049,0.8000,0.9936
0-CM002100.1-3485345:3485634,289,0.9939,0.0012,0.0500,0.9951
0-CM002100.1-2266068:2266452,384,0.9950,0.0000,0.0000,0.9950
0-CM002100.1-836327:837480,1153,0.9928,0.0000,0.0000,0.9928
0-CM002100.1-1372295:1374279,1984,0.9927,0.0000,0.0000,0.9927
0-CM002100.1-2042575:2043583,1008,0.9798,0.0143,1.0000,0.9941
0-CM002100.1-2366522:2368227,1705,0.9905,0.0000,0.0000,0.9905
0-CM002100.1-3303246:3304911,1665,0.9874,0.0048,0.6500,0.9922
0-CM002100.1-1173732:1175177,1445,0.9604,0.0327,0.5000,0.9931
0-CM002100.1-1168739:1171414,2675,0.9920,0.0000,0.0000,0.9920
0-CM002100.1-2058535:2062164,3629,0.9178,0.0744,1.0000,0.9922
0-CM002100.1-851577:853678,2101,0.9581,0.0336,1.0000,0.9917
0-CM002100.1-37502:38607,1105,0.9869,0.0000,0.0000,0.9869
0-CM002100.1-2833579:2834038,459,0.9905,0.0009,1.0000,0.9914
0-CM002100.1-1695178:1696978,1800,0.9829,0.0055,0.0500,0.9884
1-AWPL01000042.1-161914:163897,1983,0.9849,0.0049,0.8500,0.9898
0-CM002100.1-3880067:3885188,5121,0.9855,0.0051,1.0000,0.9906
0-CM002100.1-396490:398769,2279,0.9879,0.0000,0.0000,0.9879
0-CM002100.1-1178723:1179295,572,0.9903,0.0000,0.0000,0.9903
0-CM002100.1-34982:36882,1900,0.9894,0.0004,0.1000,0.9898
0-CM002100.1-2578772:2580884,2112,0.9897,0.0000,0.0000,0.9897
0-CM002100.1-3455299:3460046,4747,0.9790,0.0096,0.7500,0.9885
0-CM002100.1-2610998:2612882,1884,0.9865,0.0000,0.0000,0.9865
0-CM002100.1-755534:759858,4324,0.9797,0.0079,1.0000,0.9875
0-CM002100.1-1928131:1937877,9746,0.9705,0.0144,1.0000,0.9849
0-CM002100.1-3540092:3546926,6834,0.9713,0.0112,0.9000,0.9824
0-CM002100.1-2804315:2806490,2175,0.9803,0.0000,0.0000,0.9803
0-CM002100.1-3488950:3495889,6939,0.9363,0.0460,1.0000,0.9822
2-KK309382.1-109419:119297,9878,0.9725,0.0087,1.0000,0.9812
0-CM002100.1-703083:711799,8716,0.9731,0.0035,0.2500,0.9766
0-CM002100.1-2190469:2199381,8912,0.9467,0.0297,1.0000,0.9764
0-CM002100.1-660992:670627,9635,0.9693,0.0071,1.0000,0.9763
0-CM002100.1-1961471:1972164,10693,0.9657,0.0098,1.0000,0.9755
0-CM002100.1-1077396:1079116,1720,0.9658,0.0006,0.0500,0.9665
0-CM002100.1-2262121:2265613,3492,0.9105,0.0574,0.9000,0.9679
1-AWPL01000060.1-293416:296811,3395,0.9626,0.0044,1.0000,0.9669
0-CM002100.1-3480623:3482725,2102,0.8455,0.0619,1.0000,0.9074
1-AWPL01000060.1-221753:222169,416,0.8760,0.0000,0.0000,0.8760
